Wins,WardsPlaced,WardsDestroyed,FirstBlood,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin
0,16,2,1,3,3,4,0,0,0,0,0.32541824069077163,6.8,0.6436582549892792,225,44,-1036,-942,22.5,1495.1
0,45,5,1,8,6,11,1,1,0,0,0.5146095135301828,7.0,0.6577601847270328,204,51,1059,-338,20.4,1740.5
1,13,3,1,12,13,12,0,0,0,0,0.6530722380695398,7.0,0.7591126505030513,215,56,-1398,-26,21.5,1920.1
1,17,6,1,13,0,14,1,1,0,1,0.7219952201063912,7.6,0.8354774863928748,219,48,6770,4384,21.9,2009.5
0,17,2,0,3,5,3,1,1,0,0,0.31369979184334296,6.6,0.6181758205508824,227,48,-1302,-611,22.7,1479.9
1,13,1,1,4,1,3,2,1,1,0,0.5003469277619305,7.4,0.7955632525152564,233,52,3373,2086,23.3,1722.0
0,17,3,0,5,8,6,2,1,1,0,0.3672808572970473,6.4,0.5055253174995876,187,59,-3528,-2277,18.7,1549.4
1,16,1,1,12,9,17,0,0,0,0,0.6161437051884974,7.2,0.7083127164769915,212,69,941,2107,21.2,1872.2
1,11,2,1,5,8,4,0,0,0,0,0.36311772415388177,6.6,0.5368629391390402,209,39,-1404,443,20.9,1544.0
1,37,4,0,19,3,25,0,0,0,1,0.9673887903785366,7.8,0.991835724888669,240,48,8667,7645,24.0,2327.8
0,15,0,1,6,9,5,1,0,1,0,0.4467658623082261,6.8,0.6594920006597395,204,47,-1782,-972,20.4,1652.5
1,15,6,1,6,3,5,1,1,0,0,0.4554776038855909,7.2,0.7196107537522679,212,67,1402,1512,21.2,1663.8
1,19,4,1,3,3,3,0,0,0,0,0.37252332125510745,6.8,0.5749628896585849,224,35,472,-797,22.4,1556.2
1,15,1,1,2,0,4,2,1,1,0,0.400046257034924,6.6,0.6299686623783606,262,56,1935,411,26.2,1591.9
0,17,5,0,4,6,8,1,0,1,0,0.4002775422095445,7.0,0.6250206168563418,245,59,-1185,-1150,24.5,1592.2
1,23,4,0,3,5,2,1,1,0,0,0.3456171459409453,6.8,0.6401946231238661,252,47,-388,-325,25.2,1521.3
0,18,1,1,7,3,12,2,1,1,0,0.42533343612674435,6.6,0.5721589971961075,205,55,1768,939,20.5,1624.7
1,22,3,1,10,3,8,2,1,1,0,0.6438979261429342,7.2,0.723239320468415,231,60,5391,2596,23.1,1908.2
1,18,3,0,6,3,8,1,1,0,0,0.4946418934546296,7.2,0.7283523008411678,219,60,2326,1907,21.9,1714.6
1,57,0,1,5,1,7,1,1,0,0,0.48947652455477597,7.6,0.8389411182582879,238,80,2508,1742,23.8,1707.9
0,11,3,1,6,7,7,0,0,0,0,0.508827384164675,7.0,0.6492660399142339,237,52,-365,-1278,23.7,1733.0
0,13,2,1,7,3,7,0,0,0,0,0.47089661552694484,7.2,0.6796140524492825,239,53,1828,302,23.9,1683.8
0,13,1,1,8,9,8,1,0,1,0,0.5160743196361114,6.8,0.6059706415965692,220,51,-836,-1109,22.0,1742.4
0,18,3,1,5,4,9,0,0,0,0,0.39742502505589383,6.8,0.6384628071911594,233,35,-350,626,23.3,1588.5
0,16,0,1,7,4,10,1,1,0,0,0.43242618148176704,7.0,0.599290780141844,224,40,457,-959,22.4,1633.9
1,23,5,1,7,2,10,1,1,0,0,0.5368128902937322,7.2,0.6916542965528615,241,54,3712,2007,24.1,1769.3
1,20,3,1,16,5,21,1,1,0,0,0.7171382314393647,7.4,0.8394359228104898,166,48,3931,4106,16.6,2003.2
1,40,5,0,4,4,5,1,0,1,0,0.3636573895613292,7.0,0.6275771070427182,201,43,63,261,20.1,1544.7
0,11,3,0,3,8,4,0,0,0,0,0.2597332510986047,6.4,0.47344548903183237,200,32,-4496,-4428,20.0,1409.9
1,16,2,0,3,6,6,1,1,0,0,0.35502274304217096,6.6,0.5870856011875308,219,49,-839,-82,21.9,1533.5
0,10,2,0,2,13,2,0,0,0,0,0.2673656618610748,6.4,0.46445653966683154,195,41,-4030,-2539,19.5,1419.8
1,15,1,1,4,6,4,0,0,0,0,0.35217022588852054,6.6,0.5282863269008741,208,47,-1596,-1269,20.8,1529.8
0,83,3,0,4,11,3,1,1,0,0,0.37267751137152116,6.8,0.6387926768926274,236,55,-4523,-3174,23.6,1556.4
1,11,2,0,8,4,2,2,1,1,1,0.5370441754683525,7.2,0.718621144647864,224,56,1786,2804,22.4,1769.6
1,17,3,0,6,8,4,1,1,0,0,0.4099144244853904,6.8,0.685221837374237,214,58,-1495,330,21.4,1604.7
0,15,17,0,3,8,5,0,0,0,0,0.2607354868552926,6.4,0.47831106712848415,216,28,-2834,-2773,21.6,1411.2
0,16,1,0,3,5,2,0,0,0,0,0.3534037468198289,7.0,0.6492660399142339,226,45,-888,1328,22.6,1531.4
1,18,3,1,7,10,11,1,1,0,0,0.4106853750674583,6.8,0.5793336632030347,187,60,-2259,-898,18.7,1605.7
1,20,9,1,6,6,6,0,0,0,0,0.42679824223267293,7.0,0.6683984825993733,208,40,1300,127,20.8,1626.6
0,21,2,0,4,11,4,1,1,0,0,0.3421478683216407,6.6,0.5467590301830777,197,56,-3764,-1700,19.7,1516.8
1,12,0,1,9,10,13,1,0,1,0,0.5346542286639427,6.8,0.7251360712518554,211,44,-1426,-272,21.1,1766.5
0,13,4,0,4,5,2,1,0,1,0,0.2803176316398118,6.8,0.5912089724558799,207,37,-1614,15,20.7,1436.6
1,35,2,0,11,7,14,0,0,0,0,0.6457482075398967,6.8,0.6301335972290946,189,60,2013,900,18.9,1910.6
0,15,3,0,0,9,0,1,1,0,0,0.24053658160511915,6.8,0.5679531585023915,217,60,-4513,-2787,21.7,1385.0
0,22,3,0,7,12,4,0,0,0,0,0.37799707038778807,6.4,0.5195447798119742,188,40,-5271,-4236,18.8,1563.3
1,13,2,1,9,8,8,0,0,0,0,0.4994217870634493,6.8,0.6394524162955632,194,36,-197,919,19.4,1720.8
0,18,15,1,6,6,6,2,1,1,0,0.3886361884203223,6.8,0.5967342899554676,187,59,-2842,-1722,18.7,1577.1
0,12,0,0,2,9,2,1,1,0,0,0.2622773880194279,6.8,0.5607784924954643,210,48,-4668,-3772,21.0,1413.2
1,16,3,0,14,3,18,1,1,0,0,0.5923213322026059,7.2,0.7873989774039255,196,61,3994,3953,19.6,1841.3
0,15,5,1,6,11,6,1,1,0,0,0.38108087271605895,6.6,0.5964044202539996,197,63,-2420,-2518,19.7,1567.3
1,13,1,1,6,1,2,1,1,0,0,0.49040166525325735,7.2,0.7738743196437406,229,64,2805,2754,22.9,1709.1
0,17,0,1,8,7,7,0,0,0,0,0.47452008326266293,6.6,0.6308758040573973,220,40,-11,-1495,22.0,1688.5
0,14,3,0,3,10,6,0,0,0,0,0.3165523089969934,6.4,0.528533729176975,214,45,-3421,-2836,21.4,1483.6
0,18,0,0,11,8,7,0,0,0,0,0.5838408757998613,7.2,0.7570509648688767,220,52,1142,841,22.0,1830.3
0,15,1,0,4,8,8,0,0,0,0,0.3679747128209082,6.8,0.6851393699488703,204,52,-2892,-2716,20.4,1550.3
1,21,2,0,3,3,3,1,1,0,0,0.3598797317091974,6.8,0.6421738413326735,227,64,324,231,22.7,1539.8
0,12,1,1,11,3,15,0,0,0,0,0.5928609976100533,7.4,0.7751113310242453,214,49,3865,3559,21.4,1842.0
0,17,3,0,4,11,5,0,0,0,0,0.3062215711972863,6.6,0.4952168893287151,193,33,-3191,-1620,19.3,1470.2
1,17,2,1,12,9,8,0,0,0,0,0.6649448770333822,7.6,0.8290450272142503,208,60,2070,1019,20.8,1935.5
1,16,5,0,5,9,4,0,0,0,0,0.3276539973787681,6.8,0.5954148111495959,187,46,-3729,-3285,18.7,1498.0
1,23,1,1,6,10,7,2,1,1,0,0.5234754452239611,7.4,0.7923470229259443,239,73,-1127,471,23.9,1752.0
1,93,1,0,17,4,25,2,1,1,0,0.8115796777426568,7.4,0.830034636318654,220,48,6713,5380,22.0,2125.7
1,14,3,0,3,4,5,1,1,0,0,0.3727546064297279,6.8,0.6013524657760184,227,60,350,-664,22.7,1556.5
0,87,3,1,7,4,7,1,1,0,0,0.46203068383316637,6.8,0.632195282863269,193,52,2568,3054,19.3,1672.3
0,16,1,1,3,6,2,0,0,0,0,0.3365970241307533,6.8,0.5292759360052778,222,46,-1625,-2418,22.2,1509.6
0,18,2,0,4,6,0,0,0,0,0,0.31585845347313246,6.6,0.5997031172686788,207,55,-2713,-1237,20.7,1482.7
1,22,3,0,10,4,10,1,1,0,0,0.5106776655616375,7.0,0.6953653306943758,217,57,1743,2124,21.7,1735.4
0,13,1,0,5,7,5,1,0,1,0,0.39195127592321344,6.8,0.6463796800263896,229,39,-1706,-685,22.9,1581.4
0,13,0,0,5,6,4,0,0,0,0,0.3971937398812736,6.6,0.5999505195447797,231,46,-764,-128,23.1,1588.2
0,17,2,0,3,9,4,0,0,0,0,0.354714362809344,6.6,0.49711364011215575,212,48,-2436,-3016,21.2,1533.1
0,17,3,1,8,14,11,0,0,0,0,0.5516922365276385,6.4,0.48664027709054924,219,32,-1988,-1490,21.9,1788.6
1,13,3,0,5,5,6,1,0,1,0,0.4754452239611441,7.2,0.6893452086425861,218,68,942,952,21.8,1689.7
1,16,4,1,4,7,4,0,0,0,0,0.37645516922365274,6.6,0.6554510968167574,244,46,-1002,-498,24.4,1561.3
1,45,2,1,8,3,15,1,1,0,0,0.475830699252178,7.2,0.7045192149101104,189,52,1787,1001,18.9,1690.2
0,19,5,1,9,6,10,0,0,0,0,0.4482306684141547,6.6,0.5211116608939469,191,41,1239,568,19.1,1654.4
0,26,3,0,8,8,8,0,0,0,0,0.4338138925294889,6.6,0.524987629886195,193,37,-232,97,19.3,1635.7
1,14,3,0,6,3,6,1,1,0,0,0.4259501965923985,7.0,0.6874484578591457,225,39,974,748,22.5,1625.5
1,14,3,0,4,6,7,1,0,1,0,0.4591010716213092,7.0,0.7046841497608444,236,71,289,-201,23.6,1668.5
0,29,3,0,4,12,3,0,0,0,0,0.3319713206383471,6.4,0.4698993897410523,194,52,-2568,-3931,19.4,1503.6
1,17,3,1,9,5,7,1,0,1,0,0.5260966772029912,7.0,0.689922480620155,240,44,2402,2330,24.0,1755.4
0,17,3,0,6,2,10,1,1,0,0,0.4884742887980881,7.0,0.7140029688273132,230,61,1998,1200,23.0,1706.6
0,19,3,1,4,3,7,0,0,0,0,0.4054429111093979,6.8,0.6254329539831766,254,48,-77,-1515,25.4,1598.9
1,13,2,1,7,5,5,0,0,0,0,0.40505743581836395,7.0,0.6819231403595579,205,49,763,1019,20.5,1598.4
0,14,2,0,11,8,12,0,0,0,0,0.5453704417546835,6.8,0.6304634669305623,210,41,1092,806,21.0,1780.4
0,18,3,0,7,7,9,1,1,0,0,0.41677588466579285,6.4,0.49257793171697173,212,47,436,-475,21.2,1613.6
0,43,4,0,3,7,4,0,0,0,0,0.3007478220646057,6.8,0.6284017812963879,226,41,-2671,-719,22.6,1463.1
0,13,2,0,4,8,3,0,0,0,0,0.30360033921825613,6.6,0.5580570674583539,193,32,-2958,-1446,19.3,1466.8
1,21,2,1,10,1,14,2,1,1,0,0.6578521316783595,7.2,0.7896255978888339,236,59,4739,2119,23.6,1926.3
1,14,3,1,2,7,2,0,0,0,0,0.30182715287950035,6.8,0.545851888504041,224,44,-1518,-2542,22.4,1464.5
1,50,2,1,8,6,7,0,0,0,0,0.5318017115102921,7.0,0.7243113969981857,233,69,1458,1753,23.3,1762.8
1,15,3,1,4,7,8,0,0,0,0,0.4064451468660858,6.6,0.5100610258947716,204,45,98,-786,20.4,1600.2
0,44,4,0,5,12,6,0,0,0,0,0.39480379307686386,6.6,0.5526966848095002,182,56,-3248,-2442,18.2,1585.1
1,17,6,1,10,1,9,1,1,0,0,0.5977950813352865,7.0,0.7456704601682335,230,54,3439,3469,23.0,1848.4
0,21,7,0,6,4,8,0,0,0,0,0.39395574743658923,6.8,0.5435428005937654,204,48,-376,-1118,20.4,1584.0
1,33,2,1,9,4,8,1,0,1,0,0.6243928764166217,7.2,0.7088075210291934,233,52,4141,2833,23.3,1882.9
0,41,4,0,7,11,8,1,1,0,0,0.4624161591242001,7.0,0.6423387761834075,191,64,-2358,-1400,19.1,1672.8
0,18,3,0,7,13,5,0,0,0,0,0.38655462184873957,6.8,0.528698664027709,201,48,-3762,-1626,20.1,1574.4
0,18,0,1,4,7,5,1,1,0,0,0.4556317940020044,7.0,0.6618010885700149,223,60,159,-369,22.3,1664.0
0,16,1,0,2,6,0,0,0,0,0,0.2323645054352016,6.8,0.5460168233547747,207,47,-2438,-1929,20.7,1374.4
1,17,3,1,8,7,15,0,0,0,0,0.5516151414694318,6.8,0.6147946561108363,216,47,2071,1096,21.6,1788.5
1,17,3,1,10,1,8,1,1,0,0,0.610284480764783,7.0,0.7746165264720436,237,49,5148,2922,23.7,1864.6
0,17,4,1,2,5,3,0,0,0,0,0.26898465808341687,6.6,0.49125845291110004,213,40,-2405,-1720,21.3,1421.9
1,16,4,0,4,3,4,0,0,0,0,0.376686454398273,6.8,0.7116938809170378,224,40,441,379,22.4,1561.6
1,14,0,1,10,10,14,1,1,0,1,0.6512219566725773,7.0,0.6425037110341415,197,60,759,-221,19.7,1917.7
0,13,1,0,5,4,4,0,0,0,0,0.40451777041091674,7.0,0.6883555995381824,205,48,898,732,20.5,1597.7
1,20,2,1,9,6,10,2,1,1,0,0.5837637807416546,7.2,0.6757380834570345,228,64,2397,958,22.8,1830.2
1,19,2,0,5,3,9,1,1,0,0,0.37807416544599504,6.8,0.5632525152564737,223,40,1149,1056,22.3,1563.4
1,23,1,0,5,5,5,0,0,0,0,0.4190116413537893,7.2,0.723239320468415,229,52,857,1040,22.9,1616.5
0,17,2,1,6,9,5,0,0,0,0,0.39858145092899544,6.6,0.5095662213425697,208,40,-3237,-2680,20.8,1590.0
1,14,4,1,8,6,10,1,1,0,0,0.543211780124894,6.8,0.6620484908461158,224,45,1072,411,22.4,1777.6
1,20,3,1,9,13,12,1,1,0,0,0.5294117647058824,6.6,0.5042058386937159,188,40,-1522,-1504,18.8,1759.7
1,18,1,0,2,6,2,0,0,0,0,0.25757458946881495,6.8,0.4961240310077518,231,47,-2633,-1640,23.1,1407.1
0,23,1,0,8,9,8,1,0,1,0,0.5126821370750135,7.2,0.706498433118918,220,60,-213,399,22.0,1738.0
0,17,3,1,3,5,2,0,0,0,0,0.30344614910184264,6.8,0.6293913904007916,215,38,-3315,-2013,21.5,1466.6
0,13,2,1,11,4,4,1,1,0,0,0.5783671266671807,7.4,0.7627412172191984,231,55,3987,3310,23.1,1823.2
1,13,1,1,7,8,8,0,0,0,0,0.4836943951892684,7.2,0.7409698169223157,193,52,-417,81,19.3,1700.4
1,53,2,0,7,17,5,0,0,0,0,0.38038701719219803,6.6,0.5477486392874814,174,48,-4732,-1805,17.4,1566.4
0,17,4,1,10,8,17,1,0,1,0,0.5937861383085344,7.0,0.6269998350651492,203,53,1517,-69,20.3,1843.2
0,39,2,0,3,11,3,0,0,0,0,0.36735795235525404,7.0,0.5810654791357414,231,40,-2609,-2248,23.1,1549.5
1,16,3,1,5,7,4,1,1,0,0,0.43080718525942496,7.2,0.6889328715157513,234,56,-67,-481,23.4,1631.8
1,17,3,1,5,3,9,1,1,0,0,0.41577364890910495,6.6,0.5854362526801914,204,50,593,-702,20.4,1612.3
1,36,2,0,2,8,2,0,0,0,0,0.2581913499344691,7.0,0.5694375721589972,207,43,-3388,-1882,20.7,1407.9
1,14,5,1,9,2,13,1,1,0,0,0.5667257728779586,7.2,0.7875639122546593,214,57,4233,3106,21.4,1808.1
1,23,7,0,6,8,7,0,0,0,0,0.44090663788451157,6.6,0.566056407718951,232,48,-167,-395,23.2,1644.9
0,17,1,1,2,4,1,0,0,0,0,0.32510986045794465,7.0,0.6209797130133597,241,52,-2088,-2417,24.1,1494.7
0,13,3,0,5,7,8,1,0,1,0,0.36442834014339687,6.6,0.5731486063005112,191,58,-1647,-3035,19.1,1545.7
0,14,0,0,5,4,6,1,1,0,0,0.4933312774651145,7.2,0.7171367309912585,256,47,1004,211,25.6,1712.9
1,24,3,0,8,6,7,2,1,1,0,0.5240151106314085,7.2,0.7682665347187861,236,64,1625,1945,23.6,1752.7
0,45,1,0,4,10,3,0,0,0,0,0.28263048338601504,6.6,0.49208312716477,203,40,-4339,-2857,20.3,1439.6
1,30,2,1,5,8,6,1,1,0,0,0.41639040937475913,7.0,0.6368959261091868,206,55,-1142,229,20.6,1613.1
1,13,5,0,10,3,10,0,0,0,0,0.6742733790764012,7.8,0.8505690252350321,262,51,4774,3524,26.2,1947.6
0,16,2,1,3,16,5,0,0,0,0,0.2764628787294735,6.2,0.40136895926109195,195,44,-5219,-4005,19.5,1431.6
1,12,5,1,3,7,3,0,0,0,0,0.34145401279777976,6.6,0.5734784760019792,235,60,-1984,-1530,23.5,1515.9
1,14,1,1,5,3,2,0,0,0,0,0.3908719451083186,7.0,0.6699653636813457,236,40,697,700,23.6,1580.0
0,19,4,1,5,5,6,0,0,0,0,0.4664251021509521,7.0,0.7425366980042883,253,63,774,1187,25.3,1678.0
0,15,3,0,7,5,7,1,1,0,0,0.4389792614293423,7.0,0.6508329209962064,205,60,427,479,20.5,1642.4
1,19,3,1,3,4,2,1,0,1,1,0.4860843419936781,7.2,0.7292594425202045,257,52,1487,617,25.7,1703.5
0,17,1,0,3,5,4,0,0,0,0,0.3119266055045872,6.8,0.6212271152894607,203,64,-1960,-1464,20.3,1477.6
1,13,1,1,10,1,15,0,0,0,0,0.6142163287333283,7.2,0.7474847435263071,237,36,4695,2313,23.7,1869.7
0,74,4,1,3,2,7,0,0,0,0,0.28694780664559405,6.8,0.5098136236186707,202,40,47,-264,20.2,1445.2
0,30,4,1,6,13,6,1,1,0,0,0.4479222881813275,7.0,0.6646874484578592,235,66,-2145,-917,23.5,1654.0
0,18,2,1,8,6,5,2,1,1,0,0.45640274458407226,6.8,0.6146297212601023,233,37,907,-411,23.3,1665.0
1,16,6,1,7,5,6,1,0,1,0,0.4746742733790764,7.0,0.6928913079333662,212,39,1564,1214,21.2,1688.7
0,14,1,0,11,7,12,1,1,0,0,0.5678821987510602,7.2,0.722579581065479,222,56,686,350,22.2,1809.6
1,42,3,0,6,4,7,2,1,1,0,0.4216328733328193,7.0,0.6883555995381824,213,53,531,947,21.3,1619.9
1,15,0,1,6,8,8,1,1,0,0,0.47999383239534354,7.0,0.6816757380834569,197,72,-506,-228,19.7,1695.6
1,16,4,0,7,8,5,0,0,0,0,0.3789993061444762,7.0,0.5959920831271647,192,35,-1528,-1421,19.2,1564.6
1,53,4,0,4,6,5,1,0,1,0,0.3620383933389869,7.0,0.6533894111825828,207,59,-2376,-894,20.7,1542.6
0,15,2,1,6,7,8,0,0,0,0,0.4300362346773573,7.0,0.5921985815602836,217,48,-313,-1056,21.7,1630.8
0,17,2,1,4,6,2,0,0,0,0,0.3517847505974868,6.8,0.6410192973775358,204,56,-1306,-998,20.4,1529.3
0,16,1,1,4,4,4,1,0,1,0,0.4362809343921056,6.6,0.6125680356259277,210,48,997,-1143,21.0,1638.9
1,24,1,1,10,7,9,2,1,1,0,0.6045794464574822,7.2,0.7571334322942437,208,60,1923,734,20.8,1857.2
1,14,4,1,8,6,8,2,1,1,1,0.5797548377149025,7.0,0.6303809995051953,235,37,2518,860,23.5,1825.0
1,15,2,1,4,12,7,0,0,0,0,0.3386785907023361,6.6,0.4763318489196767,169,48,-4949,-3427,16.9,1512.3
0,12,2,0,8,6,7,0,0,0,0,0.46742733790764024,6.8,0.6182582879762494,210,36,115,-80,21.0,1679.3
1,12,2,0,2,9,1,0,0,0,0,0.27206846041168753,6.4,0.5095662213425697,216,41,-4814,-3701,21.6,1425.9
1,33,4,1,4,2,4,1,1,0,0,0.45308765708118115,7.0,0.735279564571994,261,68,2261,1906,26.1,1660.7
0,21,4,1,5,14,3,0,0,0,0,0.36196129828078016,6.6,0.5111331024245424,204,31,-2904,-3121,20.4,1542.5
1,17,9,1,9,2,9,2,1,1,1,0.7504432965846889,7.4,0.8156853043047995,251,65,6597,4613,25.1,2046.4
0,14,3,0,3,7,2,1,1,0,0,0.278621540359263,6.6,0.4907636483588983,193,63,-4269,-3208,19.3,1434.4
1,18,6,1,4,4,3,0,0,0,0,0.4013568730244391,6.8,0.5338941118258288,229,44,218,-1933,22.9,1593.6
1,18,2,1,8,2,9,1,0,1,1,0.5749749441060829,7.0,0.7073231073725877,208,49,3263,1440,20.8,1818.8
0,15,3,0,3,6,0,0,0,0,0,0.304988050265978,6.8,0.6401946231238661,238,44,-3597,-862,23.8,1468.6
0,13,1,0,0,4,0,0,0,0,0,0.2683678976177627,7.0,0.6017648029028534,227,63,-1725,-1169,22.7,1421.1
0,18,1,1,4,2,3,0,0,0,0,0.4059054814586386,7.2,0.7360217714002969,220,72,500,64,22.0,1599.5
0,9,2,0,3,12,0,0,0,0,0,0.313622696785136,6.8,0.5998680521194127,225,48,-5533,-2481,22.5,1479.8
1,17,3,1,5,1,4,1,1,0,0,0.39264513144707436,7.0,0.648688767936665,197,48,2028,1165,19.7,1582.3
0,16,5,1,2,6,3,0,0,0,0,0.31948192120885055,6.8,0.5468414976084447,232,60,-3131,-1768,23.2,1487.4
1,14,2,1,11,6,10,1,1,0,1,0.6774342764628788,7.0,0.6794491175985485,216,50,3304,-85,21.6,1951.7
1,18,2,1,8,6,6,0,0,0,0,0.45956364197054966,6.8,0.540821375556655,191,64,-1421,-1364,19.1,1669.1
0,41,2,0,5,7,8,0,0,0,0,0.35448307763472353,6.4,0.49851558634339443,191,39,-1980,-3337,19.1,1532.8
1,14,2,0,7,4,5,1,1,0,0,0.4873949579831932,7.2,0.7547418769586013,234,64,1648,1881,23.4,1705.2
1,17,9,1,9,6,6,0,0,0,0,0.4640351553465424,6.6,0.5714992577931716,177,64,239,285,17.7,1674.9
1,45,3,1,13,7,13,1,0,1,0,0.5621771644437591,6.8,0.5830446973445488,182,36,1643,2462,18.2,1802.2
1,54,5,1,5,1,9,0,0,0,0,0.38123506283247244,6.8,0.6082797295068448,198,48,994,-85,19.8,1567.5
1,18,3,1,12,12,13,1,1,0,0,0.647675583995066,7.0,0.6808510638297872,209,38,-1025,-1860,20.9,1913.1
0,21,1,0,2,6,2,1,1,0,0,0.27476678744892447,6.6,0.6072076529770741,220,61,-2820,-2226,22.0,1429.4
0,17,2,0,3,12,3,0,0,0,0,0.26998689384010477,6.6,0.5355434603331685,216,38,-5617,-4035,21.6,1423.2
0,12,2,0,4,8,4,0,0,0,0,0.3843188651607433,6.8,0.6131453076034966,229,40,-2733,-2104,22.9,1571.5
0,13,19,1,5,8,2,0,0,0,0,0.40652224192429276,7.0,0.6724393864423551,221,50,5,185,22.1,1600.3
0,9,2,0,4,8,2,0,0,0,0,0.3986585459872022,6.8,0.6754082137555665,233,55,-1333,284,23.3,1590.1
1,17,6,0,8,2,9,1,1,0,0,0.46018040243620384,7.0,0.6609764143163449,238,36,1718,1073,23.8,1669.9
0,16,1,1,6,7,9,1,1,0,0,0.42702952740729316,7.0,0.5874979383143658,222,44,-2132,-2887,22.2,1626.9
1,13,2,1,16,5,17,1,1,0,0,0.8146634800709275,7.2,0.7647204354280058,221,42,6439,4362,22.1,2129.7
0,17,1,0,3,7,3,2,1,1,0,0.2997455863079176,6.6,0.5550057727197756,199,56,-2564,-2469,19.9,1461.8
0,32,2,0,4,10,3,1,1,0,0,0.3732171767789684,6.8,0.578756391225466,228,63,-3481,-1919,22.8,1557.1
0,19,3,1,9,7,8,0,0,0,0,0.6442834014339681,7.2,0.7983671449777338,250,60,2350,1981,25.0,1908.7
0,20,3,1,3,11,3,0,0,0,0,0.3084573278852826,6.6,0.5021441530595415,193,36,-3804,-2878,19.3,1473.1
1,20,3,1,8,2,11,1,1,0,0,0.5122966617839796,7.0,0.7247237341250207,241,38,2804,2924,24.1,1737.5
1,17,3,1,7,4,3,0,0,0,0,0.4923290417084264,7.2,0.7158997196107536,245,52,951,-101,24.5,1711.6
1,15,3,0,7,7,8,2,1,1,1,0.6711124816899238,7.4,0.7842652152399802,248,63,2831,1855,24.8,1943.5
1,15,8,1,7,14,5,0,0,0,0,0.4422943489322334,6.6,0.5228434768266536,190,41,-4264,-4127,19.0,1646.7
1,18,5,1,8,7,10,0,0,0,0,0.5149178937630098,6.8,0.6921491011050634,259,40,2006,617,25.9,1740.9
0,44,6,1,5,3,8,2,1,1,0,0.5213167835941716,7.4,0.7734619825169057,244,59,1708,419,24.4,1749.2
0,16,4,0,6,11,8,0,0,0,0,0.44761390794850053,6.8,0.562345373577437,232,41,-2018,-2401,23.2,1653.6
1,13,3,1,3,2,3,1,1,0,0,0.35217022588852054,7.0,0.6472043542800593,232,60,383,-759,23.2,1529.8
0,18,4,1,5,12,1,0,0,0,0,0.34592552617377226,6.4,0.4999175325746329,193,39,-4199,-3576,19.3,1521.7
1,14,3,0,3,6,4,0,0,0,0,0.40089430267519843,7.0,0.755813953488372,241,71,-1240,-793,24.1,1593.0
1,17,0,1,6,6,7,1,1,0,0,0.4464574820753989,6.8,0.6400296882731321,214,56,90,-1069,21.4,1652.1
1,15,0,1,9,11,14,0,0,0,0,0.5840721609744816,6.8,0.6374731980867557,207,56,737,50,20.7,1830.6
1,15,5,0,6,7,4,1,0,1,0,0.50250558939172,7.0,0.7473198086755731,242,56,993,1759,24.2,1724.8
1,15,4,1,7,5,6,0,0,0,0,0.5085960989900548,7.0,0.6721919841662544,215,60,2281,292,21.5,1732.7
1,18,2,1,9,9,16,0,0,0,0,0.5266363426104387,6.8,0.598795975589642,208,40,-778,-1358,20.8,1756.1
0,39,3,0,3,7,2,0,0,0,0,0.24932541824069088,6.6,0.5425531914893617,196,37,-4178,-3371,19.6,1396.4
0,16,0,0,4,13,2,0,0,0,0,0.2009868167450467,6.0,0.33217878937819567,141,43,-6092,-4820,14.1,1333.7
0,17,5,1,8,6,16,1,1,0,0,0.5028139696245472,7.0,0.686211446478641,197,48,-22,-801,19.7,1725.2
1,14,2,0,8,11,9,0,0,0,0,0.5400508827384164,7.4,0.7056737588652481,203,56,-1421,-1547,20.3,1773.5
1,14,1,0,10,4,12,0,0,0,0,0.6854521625163826,7.6,0.8727527626587498,261,60,4091,2830,26.1,1962.1
1,18,2,1,8,2,13,1,1,0,0,0.5008094981111711,7.2,0.6929737753587332,224,52,3923,3613,22.4,1722.6
1,45,4,1,14,5,22,0,0,0,0,0.680055508441909,7.2,0.6789543130463466,198,43,2896,2001,19.8,1955.1
0,12,1,0,5,10,4,1,1,0,0,0.4145401279777966,6.8,0.6211446478640937,229,54,-2534,-1019,22.9,1610.7
0,17,3,1,10,10,10,1,1,0,1,0.5156117492868707,6.2,0.34174501072076524,175,22,774,-188,17.5,1741.8
0,17,2,1,13,8,12,0,0,0,0,0.5694240999151955,6.8,0.6885205343889164,187,40,838,914,18.7,1811.6
0,37,2,0,7,5,7,2,1,1,0,0.410762470125665,6.6,0.5436252680191324,158,59,-683,-2098,15.8,1605.8
0,145,2,0,3,7,4,1,1,0,0,0.36142163287333273,7.0,0.6185056902523504,232,56,-1540,-313,23.2,1541.8
1,14,2,0,4,3,3,1,1,0,0,0.40536581605119115,7.0,0.6941283193138711,251,52,623,640,25.1,1598.8
0,10,2,0,1,8,2,0,0,0,0,0.2530259810346157,6.4,0.45604486227939967,211,44,-2447,-1476,21.1,1401.2
1,19,0,0,5,14,9,1,1,0,0,0.3618071081643667,6.8,0.5519544779811975,175,53,-6324,-3885,17.5,1542.3
1,23,5,0,5,8,7,1,0,1,0,0.4255647213013646,6.8,0.6390400791687284,233,52,-964,-202,23.3,1625.0
