Wins,WardsPlaced,WardsDestroyed,FirstBlood,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin,team
1,12,2,1,9,5,11,1,0,1,0,0.7385416666666667,7.6,0.8763978312436463,239,76,3840,2835,23.9,1972.0,Red
0,21,2,0,3,9,2,0,0,0,0,0.3846354166666668,7.0,0.6257200948830904,232,51,-1377,673,23.2,1564.3,Red
0,50,2,0,2,7,2,0,0,0,0,0.16076388888888893,6.4,0.3768214164689935,182,45,-4957,-4440,18.2,1306.4,Red
1,85,1,1,7,5,9,2,1,1,0,0.5606770833333334,7.2,0.7349203659776348,245,60,1337,1106,24.5,1767.1,Red
0,19,5,1,6,2,4,1,1,0,0,0.48940972222222223,7.4,0.7517790579464588,243,59,2871,2427,24.3,1685.0,Red
1,37,3,1,3,3,3,0,0,0,0,0.43967013888888884,7.2,0.7281430023720773,264,52,1271,366,26.4,1627.7,Red
0,42,2,1,5,2,7,1,0,1,0,0.4901909722222222,7.2,0.7157743137919349,246,51,1163,19,24.6,1685.9,Red
1,16,2,0,9,7,10,1,0,1,0,0.48324652777777777,7.0,0.6186885801423246,230,44,833,932,23.0,1677.9,Red
1,184,1,1,10,3,15,1,1,0,0,0.609548611111111,7.4,0.7739749237546595,212,43,2686,2037,21.2,1823.4,Red
0,20,4,0,1,4,2,0,0,0,0,0.36840277777777786,7.0,0.6500338868180279,242,64,-486,-865,24.2,1545.6,Red
0,14,2,0,2,4,0,0,0,0,0,0.26684027777777786,7.0,0.6626567265333786,211,43,-1441,-473,21.1,1428.6,Red
1,18,2,1,5,7,5,2,1,1,0,0.46597222222222223,6.8,0.6420704845814978,234,56,-192,1496,23.4,1658.0,Red
1,10,0,1,1,7,1,1,1,0,0,0.2730902777777777,6.8,0.5841240257539818,205,60,-3462,-2960,20.5,1435.8,Red
1,18,1,0,8,5,14,1,1,0,0,0.53125,7.0,0.623263300576076,206,44,892,255,20.6,1733.2,Red
0,13,3,0,6,10,7,0,0,0,1,0.4677083333333334,6.6,0.5456624872924433,214,40,-3290,-1398,21.4,1660.0,Red
0,15,2,1,4,5,2,1,1,0,0,0.38802083333333326,7.0,0.6768891901050492,205,63,-254,-140,20.5,1568.2,Red
1,13,1,1,8,6,7,1,1,0,0,0.5795138888888889,7.4,0.7870213486953576,234,63,1823,2149,23.4,1788.8,Red
0,14,1,0,2,3,3,1,1,0,0,0.36553819444444446,7.0,0.7190782785496442,261,65,-962,1646,26.1,1542.3,Red
1,15,2,0,7,3,7,0,0,0,0,0.5712673611111112,7.2,0.7467807522873603,231,60,2478,2136,23.1,1779.3,Red
0,16,1,1,5,3,7,0,0,0,0,0.39036458333333335,6.8,0.6656218231108099,234,48,99,-727,23.4,1570.9,Red
0,19,5,0,8,3,11,0,0,0,0,0.4723090277777777,7.0,0.6633344628939343,195,43,2003,1611,19.5,1665.3,Red
1,15,1,0,4,4,4,1,1,0,0,0.4063368055555556,7.0,0.701287699085056,237,57,-316,597,23.7,1589.3,Red
1,21,3,0,6,7,8,0,0,0,0,0.5164930555555556,7.2,0.7383090477804134,227,52,908,1806,22.7,1716.2,Red
1,60,3,1,11,5,7,1,1,0,0,0.5739583333333333,7.2,0.7661809556082685,216,45,1943,1582,21.6,1782.4,Red
0,20,7,1,11,8,13,2,1,1,0,0.6848958333333333,7.0,0.6971365638766521,225,58,1548,1988,22.5,1910.2,Red
1,18,1,1,7,2,1,1,1,0,0,0.441232638888889,7.2,0.8010843781768892,217,64,1966,3591,21.7,1629.5,Red
0,23,4,1,4,5,4,0,0,0,0,0.4052951388888888,6.8,0.6118264994916979,235,50,169,-282,23.5,1588.1,Red
1,14,2,1,11,4,12,1,1,0,0,0.5638888888888889,6.8,0.6835818366655372,221,40,1587,1578,22.1,1770.8,Red
1,39,4,1,2,1,2,0,0,0,0,0.31371527777777786,7.2,0.6561335140630294,232,56,355,400,23.2,1482.6,Red
0,15,2,0,4,5,2,1,1,0,0,0.44800347222222214,6.8,0.6741782446628263,259,48,1576,1720,25.9,1637.3,Red
1,39,4,0,3,5,2,1,0,1,0,0.34704861111111107,7.2,0.701287699085056,235,54,-482,2053,23.5,1521.0,Red
0,10,1,0,7,8,6,1,0,1,0,0.5313368055555556,7.2,0.766096238563199,204,52,-938,-181,20.4,1733.3,Red
1,13,5,1,4,1,2,1,1,0,0,0.35381944444444446,7.0,0.6645205015249068,213,46,360,-331,21.3,1528.8,Red
0,14,1,0,8,6,8,0,0,0,0,0.5725694444444445,7.2,0.7102677058624195,236,60,1973,1497,23.6,1780.8,Red
0,15,4,0,4,10,5,0,0,0,0,0.3057291666666666,6.8,0.5338021009827177,204,44,-4864,-1938,20.4,1473.4,Red
0,17,2,1,2,7,0,0,0,0,0,0.2525173611111111,7.0,0.6307184005421892,204,59,-2543,-965,20.4,1412.1,Red
0,16,5,0,10,6,9,1,1,0,0,0.5998263888888888,6.8,0.7009488309047781,243,45,2296,1677,24.3,1812.2,Red
1,16,3,0,4,6,5,1,1,0,0,0.37769097222222214,6.6,0.6123348017621145,216,44,-954,-570,21.6,1556.3,Red
1,14,1,1,4,5,2,1,1,0,0,0.4004340277777778,7.0,0.6997627922738056,231,55,-1063,391,23.1,1582.5,Red
0,14,0,0,3,13,3,0,0,0,0,0.2826388888888889,6.2,0.34310403253134536,169,50,-7404,-5156,16.9,1446.8,Red
0,38,6,0,3,8,3,0,0,0,0,0.2581597222222223,6.2,0.41003049813622494,179,34,-3642,-3850,17.9,1418.6,Red
0,14,4,0,7,6,10,1,1,0,0,0.5355902777777779,6.8,0.6300406641816333,227,46,847,-11,22.7,1738.2,Red
0,19,4,1,5,4,10,2,1,1,0,0.3998263888888889,7.0,0.6438495425279566,215,52,-376,194,21.5,1581.8,Red
1,17,3,0,6,5,8,0,0,0,0,0.48272569444444446,6.8,0.5586241951880718,238,46,1469,-116,23.8,1677.3,Red
1,16,4,0,0,2,0,1,1,0,0,0.2104166666666667,7.0,0.5821755337173841,230,51,-1295,80,23.0,1363.6,Red
1,18,0,1,7,5,6,1,1,0,0,0.45190972222222214,6.8,0.5947136563876653,219,37,1243,1229,21.9,1641.8,Red
0,18,6,1,11,4,15,0,0,0,0,0.6339409722222222,7.6,0.8616570654015588,227,48,3426,2754,22.7,1851.5,Red
0,12,3,0,5,11,10,0,0,0,0,0.4678819444444444,6.8,0.5661640121992545,226,43,-2455,-1940,22.6,1660.2,Red
0,51,1,1,2,7,2,0,0,0,0,0.3524305555555556,6.8,0.6170789562860047,219,73,-1926,-2119,21.9,1527.2,Red
1,13,3,1,7,2,7,0,0,0,0,0.50859375,7.2,0.7617756692646561,248,60,2865,1866,24.8,1707.1,Red
1,21,1,0,7,6,8,0,0,0,0,0.45529513888888884,7.0,0.6749406980684515,207,44,1154,1629,20.7,1645.7,Red
0,14,4,1,8,7,9,1,1,0,0,0.5125868055555556,6.6,0.531684174855981,211,32,1860,720,21.1,1711.7,Red
0,14,5,0,5,8,4,0,0,0,0,0.3559027777777777,6.8,0.5776008132836327,193,36,-2331,-25,19.3,1531.2,Red
0,19,4,1,1,1,1,1,0,1,0,0.3368923611111112,7.0,0.6948492036597763,247,55,444,877,24.7,1509.3,Red
1,23,5,1,9,5,13,0,0,0,0,0.5992187499999999,6.6,0.5743815655709928,252,49,3014,357,25.2,1811.5,Red
0,14,3,0,2,8,0,0,0,0,0,0.23428819444444438,6.8,0.5604879701796003,220,48,-4377,-1719,22.0,1391.1,Red
0,18,1,0,1,6,2,0,0,0,0,0.35720486111111116,7.0,0.6940867502541511,252,69,-2030,-1411,25.2,1532.7,Red
0,15,2,1,3,4,3,1,1,0,0,0.34765625,7.0,0.6508810572687226,236,36,-884,-1028,23.6,1521.7,Red
1,15,1,1,11,6,12,0,0,0,0,0.6126736111111111,7.2,0.7877838021009828,195,67,1406,1006,19.5,1827.0,Red
1,23,2,1,9,5,9,1,1,0,0,0.652517361111111,7.4,0.8096407997289056,246,60,4259,4262,24.6,1872.9,Red
0,15,2,0,2,6,1,0,0,0,0,0.25225694444444446,6.6,0.5665028803795323,219,37,-3909,-1938,21.9,1411.8,Red
0,13,3,0,7,9,5,0,0,0,0,0.46605902777777786,7.0,0.7192477126397833,220,39,-2339,-625,22.0,1658.1,Red
1,72,1,1,6,3,6,1,1,0,0,0.4770833333333333,7.0,0.6069976279227381,219,53,1187,714,21.9,1670.8,Red
0,17,2,0,8,6,8,1,1,0,0,0.4931423611111112,6.8,0.5709081667231447,215,48,1314,566,21.5,1689.3,Red
0,29,3,0,8,10,6,1,0,1,1,0.6308159722222222,7.2,0.7023043036258895,226,46,-123,-1313,22.6,1847.9,Red
1,16,1,1,10,6,12,2,1,1,0,0.6143229166666666,7.2,0.7149271433412404,208,56,2964,2587,20.8,1828.9,Red
1,16,0,1,13,4,13,0,0,0,1,0.9581597222222222,7.2,0.7874449339207049,237,55,7089,2815,23.7,2225.0,Red
1,11,3,0,3,8,2,0,0,0,0,0.3534722222222222,7.0,0.6237716028464927,223,60,-2534,-1730,22.3,1528.4,Red
1,24,3,1,13,3,12,1,0,1,1,0.8524305555555556,7.6,0.8696204676380889,246,44,6966,4723,24.6,2103.2,Red
1,16,2,1,12,5,8,0,0,0,0,0.7130208333333334,6.8,0.6672314469671298,194,56,3283,582,19.4,1942.6,Red
1,17,5,0,11,4,10,1,1,0,0,0.6665798611111111,7.6,0.8157404269739071,233,56,3460,2389,23.3,1889.1,Red
1,19,6,0,7,8,8,0,0,0,0,0.48550347222222223,6.8,0.6470687902405964,241,48,-10,-223,24.1,1680.5,Red
0,15,3,1,3,7,3,1,1,0,0,0.3160590277777777,6.6,0.5336326668925787,219,68,-2207,-2836,21.9,1485.3,Red
1,17,3,1,10,4,11,1,1,0,0,0.5589409722222223,7.2,0.7574550999661133,220,56,2310,1604,22.0,1765.1,Red
1,15,2,0,4,7,4,0,0,0,0,0.37708333333333344,7.0,0.6284310403253134,220,60,-1456,-1433,22.0,1555.6,Red
0,38,1,0,7,6,9,1,1,0,0,0.4467881944444445,7.0,0.7186546933242969,212,45,-1446,1351,21.2,1635.9,Red
1,11,1,1,12,6,16,1,1,0,0,0.8484375,7.6,0.7882073873263301,271,60,4561,1835,27.1,2098.6,Red
1,14,5,0,10,12,13,0,0,0,0,0.6253472222222223,6.6,0.5680277871907827,171,52,612,1019,17.1,1841.6,Red
1,16,13,1,5,2,8,1,1,0,0,0.4527777777777777,6.8,0.5260081328363267,186,68,1979,338,18.6,1642.8,Red
0,33,3,0,6,10,8,0,0,0,0,0.4332465277777777,7.2,0.6546933242968486,216,56,-1484,24,21.6,1620.3,Red
1,15,3,0,4,9,3,1,1,0,0,0.347829861111111,6.8,0.5699762792273805,201,62,-3252,-2304,20.1,1521.9,Red
0,18,2,1,8,5,11,0,0,0,0,0.528125,6.8,0.5361741782446628,206,48,1051,-753,20.6,1729.6,Red
0,17,4,1,9,6,14,0,0,0,0,0.5086805555555556,7.2,0.652236529989834,169,57,2018,1345,16.9,1707.2,Red
0,39,4,0,8,9,9,0,0,0,0,0.39427083333333335,6.4,0.46670620128769913,165,39,-1462,-1290,16.5,1575.4,Red
0,18,2,1,12,4,15,2,1,1,0,0.6237847222222221,7.4,0.7544052863436125,219,40,3401,2179,21.9,1839.8,Red
0,28,1,1,6,2,7,1,1,0,0,0.4546006944444445,6.8,0.6967129786513048,245,47,1645,1076,24.5,1644.9,Red
1,13,5,0,3,4,2,1,1,0,0,0.3041666666666667,6.6,0.5958996950186378,205,67,-929,-1095,20.5,1471.6,Red
1,18,3,1,9,3,12,0,0,0,0,0.5731770833333334,7.2,0.68790240596408,233,40,2450,1150,23.3,1781.5,Red
1,16,2,0,10,8,11,1,1,0,0,0.5733506944444444,7.2,0.6749406980684515,211,57,293,1855,21.1,1781.7,Red
0,15,1,0,1,10,1,0,0,0,0,0.22282986111111103,6.2,0.43104032531345304,195,46,-4545,-3714,19.5,1377.9,Red
0,15,3,0,6,7,7,0,0,0,0,0.4627604166666668,6.8,0.5833615723483566,226,57,-597,-875,22.6,1654.3,Red
0,19,6,0,7,9,4,0,0,0,0,0.39661458333333344,6.6,0.5887834632328025,210,38,-1975,-969,21.0,1578.1,Red
1,16,3,1,8,14,6,0,0,0,0,0.5372395833333334,6.8,0.6204676380887836,214,43,-1693,-1287,21.4,1740.1,Red
1,22,2,1,5,5,5,1,1,0,0,0.4979166666666668,7.2,0.7066248729244325,262,61,985,93,26.2,1694.8,Red
0,9,1,0,5,14,3,0,0,0,0,0.2280381944444445,5.6,0.24237546594374793,129,47,-7427,-6558,12.9,1383.9,Red
0,12,1,0,8,10,10,1,1,0,0,0.4741319444444445,6.8,0.5763300576075906,201,38,-1018,-1319,20.1,1667.4,Red
1,17,4,1,7,4,6,0,0,0,0,0.45199652777777777,7.0,0.6360555743815656,214,53,1857,1976,21.4,1641.9,Red
1,19,3,1,13,5,9,1,1,0,0,0.7037326388888889,7.2,0.7430532023043036,222,52,3438,2574,22.2,1931.9,Red
1,10,3,0,8,9,8,0,0,0,0,0.421701388888889,6.8,0.5814130803117589,209,36,-1579,-578,20.9,1607.0,Red
1,15,2,1,5,1,2,1,0,1,1,0.5396701388888889,7.0,0.7006099627245003,242,56,3071,2267,24.2,1742.9,Red
1,16,4,0,6,8,3,0,0,0,0,0.4838541666666667,7.0,0.7117926126736699,231,52,-1042,31,23.1,1678.6,Red
0,14,0,0,4,9,3,0,0,0,0,0.382986111111111,6.6,0.5104201965435445,227,40,-1871,-2897,22.7,1562.4,Red
1,21,3,1,4,3,6,1,1,0,0,0.42126736111111107,6.8,0.5793798712300916,227,48,546,-1078,22.7,1606.5,Red
1,19,6,0,3,3,4,1,1,0,0,0.4063368055555556,7.0,0.691884107082345,259,55,528,1130,25.9,1589.3,Red
1,17,3,1,8,6,7,1,0,1,0,0.5338541666666667,7.0,0.6010674347678754,229,43,1780,1378,22.9,1736.2,Red
1,19,1,0,3,4,5,0,0,0,0,0.3671006944444444,6.6,0.6032700779396815,210,56,387,725,21.0,1544.1,Red
1,16,2,1,7,3,5,1,1,0,0,0.5136284722222222,7.2,0.7580481192815994,242,72,2077,2457,24.2,1712.9,Red
1,37,4,1,9,4,8,0,0,0,0,0.5282986111111112,7.2,0.7636394442561844,220,54,1690,2943,22.0,1729.8,Red
0,18,2,0,9,7,9,0,0,0,0,0.5514756944444446,7.4,0.7168756353778382,206,44,987,741,20.6,1756.5,Red
0,53,3,1,12,4,16,1,1,0,0,0.6988715277777777,7.2,0.7343273466621484,231,56,2902,1196,23.1,1926.3,Red
0,16,2,1,10,4,12,2,1,1,0,0.5572916666666667,6.8,0.5777702473737717,232,53,2923,1079,23.2,1763.2,Red
1,15,1,0,4,5,3,0,0,0,0,0.41232638888888884,6.8,0.6906980684513725,248,53,-1495,413,24.8,1596.2,Red
1,17,4,1,11,3,11,1,1,0,0,0.6852430555555555,7.6,0.8079464588275161,230,64,4927,3950,23.0,1910.6,Red
0,17,1,1,5,7,4,0,0,0,0,0.44270833333333326,7.0,0.6459674686546933,229,45,18,-252,22.9,1631.2,Red
1,14,2,1,6,2,7,2,1,1,0,0.4535590277777779,6.8,0.6146221619789901,205,64,1045,-406,20.5,1643.7,Red
1,17,4,0,9,5,8,0,0,0,0,0.5671875,6.8,0.6177566926465606,215,60,2212,1548,21.5,1774.6,Red
0,15,4,0,6,7,8,0,0,0,0,0.4276909722222222,6.4,0.4703490342256863,215,54,-1323,-1994,21.5,1613.9,Red
1,14,0,1,10,9,9,0,0,0,0,0.5515625,7.2,0.6323280243985091,186,63,220,-1427,18.6,1756.6,Red
0,15,4,0,0,3,0,1,1,0,0,0.25607638888888884,6.6,0.535665875974246,241,56,-2086,-1397,24.1,1416.2,Red
0,14,4,0,6,5,10,0,0,0,0,0.41961805555555554,6.6,0.4789054557777025,206,34,828,-421,20.6,1604.6,Red
0,16,5,0,6,13,7,0,0,0,0,0.42447916666666674,6.6,0.5366824805150797,174,40,-4227,-3892,17.4,1610.2,Red
1,16,4,1,6,9,7,0,0,0,0,0.42065972222222214,6.8,0.6332599118942731,232,37,-1177,691,23.2,1605.8,Red
1,28,3,1,7,6,9,0,0,0,0,0.5171874999999999,7.0,0.60352422907489,206,48,-263,-342,20.6,1717.0,Red
1,17,6,1,3,3,3,1,1,0,0,0.4413194444444444,7.0,0.7268722466960352,278,63,816,27,27.8,1629.6,Red
0,16,2,0,7,8,6,0,0,0,0,0.4809895833333333,7.0,0.6407997289054558,224,40,-1097,-1914,22.4,1675.3,Red
0,16,1,0,5,7,5,1,1,0,0,0.3750868055555556,7.0,0.6236021687563539,227,48,-1057,-1295,22.7,1553.3,Red
0,9,3,0,6,10,8,0,0,0,0,0.5511284722222223,7.0,0.7398339545916638,221,64,-145,1102,22.1,1756.1,Red
0,9,4,1,5,10,4,0,0,0,0,0.3646701388888889,6.6,0.5672653337851575,189,55,-3559,-2227,18.9,1541.3,Red
1,20,3,1,10,6,12,1,1,0,0,0.6114583333333334,7.0,0.7294137580481194,238,46,1726,267,23.8,1825.6,Red
0,19,2,1,4,1,4,0,0,0,0,0.3754340277777777,6.8,0.5931887495764149,230,39,626,-895,23.0,1553.7,Red
0,11,1,0,4,11,2,0,0,0,0,0.2432291666666666,6.8,0.5095730260928498,161,60,-6529,-4484,16.1,1401.4,Red
0,16,3,0,6,12,11,0,0,0,0,0.24782986111111116,5.8,0.3514063029481532,133,39,-7370,-5454,13.3,1406.7,Red
0,16,9,0,3,2,2,1,0,1,0,0.3812500000000001,7.0,0.7116231785835311,241,53,419,428,24.1,1560.4,Red
1,12,1,1,3,3,5,1,1,0,0,0.4135416666666667,6.8,0.5931040325313454,214,56,701,-346,21.4,1597.6,Red
0,13,2,0,2,9,3,0,0,0,0,0.26822916666666674,6.4,0.46450355811589306,239,44,-4279,-1907,23.9,1430.2,Red
0,13,6,0,6,8,8,1,0,1,0,0.5229166666666667,7.0,0.6361402914266351,244,45,164,-851,24.4,1723.6,Red
1,19,3,0,6,5,5,0,0,0,0,0.4711805555555555,7.0,0.6488478481870553,253,40,882,1760,25.3,1664.0,Red
1,47,2,1,7,3,9,1,1,0,0,0.5394965277777779,7.2,0.744578109115554,259,62,2283,1969,25.9,1742.7,Red
0,14,2,1,4,4,4,0,0,0,0,0.47100694444444446,7.4,0.7954083361572349,252,72,896,1292,25.2,1663.8,Red
1,13,1,0,10,6,11,1,0,1,0,0.6302951388888889,7.4,0.7933751270755677,223,48,3312,3119,22.3,1847.3,Red
1,36,1,1,8,5,13,1,0,1,0,0.5075520833333333,7.0,0.6939173161640123,193,71,505,580,19.3,1705.9,Red
1,21,4,1,7,3,9,0,0,0,0,0.5694444444444444,7.2,0.7213656387665198,256,52,3388,3025,25.6,1777.2,Red
0,15,3,0,7,10,5,1,1,0,0,0.4228298611111112,7.0,0.6159776347001017,166,47,-1100,-170,16.6,1608.3,Red
1,19,4,0,6,3,13,0,0,0,0,0.5163194444444446,7.2,0.6939173161640123,251,55,1995,1194,25.1,1716.0,Red
0,11,1,1,10,6,12,1,1,0,0,0.6012152777777777,6.8,0.6480853947814301,189,72,1391,16,18.9,1813.8,Red
1,17,4,0,8,6,9,0,0,0,0,0.5401909722222222,7.4,0.7172992206031855,234,48,810,730,23.4,1743.5,Red
1,17,4,1,8,5,15,1,1,0,0,0.5464409722222223,7.2,0.7080650626906134,185,81,1769,1859,18.5,1750.7,Red
1,15,2,1,3,6,3,0,0,0,0,0.3427951388888888,7.0,0.6131819722128092,231,53,-1165,-744,23.1,1516.1,Red
1,101,3,1,8,5,12,0,0,0,0,0.5803819444444445,7.0,0.6485089800067775,227,44,2564,35,22.7,1789.8,Red
1,15,2,0,8,9,15,1,1,0,0,0.5901909722222223,6.8,0.5877668586919688,230,47,-479,658,23.0,1801.1,Red
1,70,3,0,8,5,8,1,1,0,0,0.5597222222222222,7.2,0.7236529989833954,238,44,2118,2048,23.8,1766.0,Red
1,35,0,0,4,3,4,0,0,0,0,0.4276041666666668,7.0,0.7046763808878346,250,44,729,900,25.0,1613.8,Red
1,42,3,0,15,6,14,1,1,0,0,0.7562500000000001,7.4,0.7777871907827855,216,48,3719,3695,21.6,1992.4,Red
0,15,2,1,8,8,12,0,0,0,0,0.4927083333333333,7.0,0.6636733310742121,186,52,52,301,18.6,1688.8,Red
0,13,2,1,2,1,2,1,0,1,0,0.3160590277777777,7.2,0.6833276855303289,199,80,-9,172,19.9,1485.3,Red
0,24,5,0,7,8,9,0,0,0,0,0.5413194444444445,7.2,0.7853270077939681,237,61,-523,69,23.7,1744.8,Red
0,16,1,1,4,4,5,0,0,0,0,0.33020833333333344,6.6,0.527871907827855,210,43,-673,-1681,21.0,1501.6,Red
0,46,4,1,3,3,3,0,0,0,0,0.31362847222222223,6.8,0.5838698746187733,215,49,-926,-328,21.5,1482.5,Red
1,41,5,0,10,11,9,1,1,0,0,0.5835937499999999,7.2,0.7201796001355473,211,69,400,1684,21.1,1793.5,Red
0,15,2,0,0,3,0,1,1,0,0,0.2972222222222223,6.8,0.6762114537444935,257,68,-1783,-1420,25.7,1463.6,Red
0,16,5,1,3,2,6,0,0,0,0,0.3730034722222222,7.2,0.6558793629278211,238,60,1752,1746,23.8,1550.9,Red
0,13,4,1,4,10,4,0,0,0,0,0.3265625000000001,6.8,0.5142324635716707,211,48,-3517,-2881,21.1,1497.4,Red
0,62,0,1,4,4,8,1,1,0,0,0.43437499999999996,6.6,0.5427821077600813,215,53,680,-410,21.5,1621.6,Red
0,37,0,0,1,7,0,0,0,0,0,0.22430555555555554,6.8,0.5637919349373094,214,44,-3021,-2386,21.4,1379.6,Red
0,13,1,0,7,6,11,0,0,0,0,0.48124999999999996,6.8,0.6244493392070486,213,47,73,-333,21.3,1675.6,Red
1,17,3,0,4,8,2,0,0,0,0,0.37951388888888893,7.0,0.6548627583869876,214,48,-1577,50,21.4,1558.4,Red
1,16,5,1,5,2,6,1,0,1,0,0.4964409722222223,7.2,0.7979498475093189,237,80,2116,2156,23.7,1693.1,Red
0,33,1,0,5,11,6,1,1,0,0,0.3813368055555555,6.6,0.554473059979668,203,48,-2575,-1454,20.3,1560.5,Red
1,15,5,0,3,6,4,0,0,0,0,0.33810763888888884,7.0,0.6569806845137242,230,48,-1886,-1688,23.0,1510.7,Red
1,15,9,1,11,2,18,1,1,0,0,0.6484375,7.2,0.6691799390037275,225,44,4659,3268,22.5,1868.2,Red
0,17,2,1,7,5,10,1,1,0,0,0.5126736111111112,7.0,0.653337851575737,200,60,862,406,20.0,1711.8,Red
1,23,1,1,3,3,2,1,0,1,0,0.3133680555555556,6.8,0.5987800745509998,209,56,360,1748,20.9,1482.2,Red
0,14,5,0,5,4,3,0,0,0,0,0.36050347222222223,7.0,0.6949339207048458,218,54,-460,1107,21.8,1536.5,Red
0,19,4,0,5,8,7,0,0,0,0,0.40052083333333344,6.8,0.5787868519146052,231,36,-1790,-1220,23.1,1582.6,Red
0,28,5,1,4,1,5,1,0,1,0,0.4409722222222223,7.0,0.7176380887834634,222,77,1970,1177,22.2,1629.2,Red
0,17,2,1,4,5,2,1,1,0,0,0.32534722222222223,6.8,0.5705692985428669,225,50,-1073,-103,22.5,1496.0,Red
0,17,5,0,7,3,6,1,1,0,0,0.46875,6.8,0.6547780413419181,242,48,1725,2004,24.2,1661.2,Red
0,16,0,0,6,12,7,2,1,1,0,0.3940972222222223,6.8,0.5682819383259913,207,64,-2936,-1143,20.7,1575.2,Red
0,16,0,1,7,4,10,2,1,1,0,0.5135416666666668,7.0,0.6660454083361572,211,50,2054,731,21.1,1712.8,Red
1,15,0,1,6,3,6,2,1,1,0,0.4790798611111111,7.0,0.6969671297865131,251,40,2084,851,25.1,1673.1,Red
0,16,1,1,4,5,6,0,0,0,0,0.421875,6.6,0.5667570315147409,230,46,394,-1166,23.0,1607.2,Red
1,15,3,1,9,1,9,1,1,0,0,0.5018229166666668,6.8,0.5936123348017622,205,45,3366,1822,20.5,1699.3,Red
0,20,3,0,2,9,4,0,0,0,0,0.2986979166666668,6.6,0.5701457133175195,226,59,-4237,-2338,22.6,1465.3,Red
0,59,3,1,8,2,8,0,0,0,0,0.5103298611111111,7.0,0.746526601152152,217,42,3455,2405,21.7,1709.1,Red
0,18,1,0,2,14,2,0,0,0,0,0.22126736111111112,6.2,0.42951541850220265,179,48,-5578,-3447,17.9,1376.1,Red
1,17,1,0,5,5,7,0,0,0,0,0.38116319444444446,7.0,0.6121653676719757,221,51,130,423,22.1,1560.3,Red
1,11,3,1,5,3,5,1,1,0,0,0.5046875,7.2,0.7008641138597086,241,55,2491,1771,24.1,1702.6,Red
1,16,2,0,7,2,8,1,1,0,0,0.5161458333333333,7.2,0.8009996611318199,218,72,2406,2686,21.8,1715.8,Red
0,14,3,0,5,3,5,1,0,1,0,0.49105902777777777,7.6,0.7549135886140291,243,70,2546,2542,24.3,1686.9,Red
1,38,3,0,5,6,5,1,1,0,0,0.38550347222222214,7.0,0.5792104371399526,202,44,-237,1307,20.2,1565.3,Red
0,25,4,1,7,12,11,2,1,1,1,0.5559895833333333,6.2,0.42799051169095226,176,34,-411,-1075,17.6,1761.7,Red
0,15,1,0,8,4,13,1,1,0,0,0.5071180555555557,6.6,0.567350050830227,191,44,1702,1490,19.1,1705.4,Red
0,14,2,1,4,8,5,0,0,0,0,0.34062499999999996,6.4,0.5273636055574381,218,44,-2170,-1383,21.8,1513.6,Red
1,36,5,0,6,6,5,0,0,0,0,0.5409722222222222,7.6,0.8087936292782109,242,60,2064,2639,24.2,1744.4,Red
1,15,1,1,5,4,6,0,0,0,0,0.42508680555555567,6.6,0.5773466621484243,201,52,733,784,20.1,1610.9,Red
0,15,0,0,7,6,12,1,0,1,0,0.42708333333333326,6.8,0.6410538800406643,179,48,-683,208,17.9,1613.2,Red
0,19,4,1,6,4,8,1,1,0,0,0.44253472222222223,6.8,0.5903083700440529,229,40,946,-630,22.9,1631.0,Red
1,14,6,0,4,5,4,0,0,0,0,0.38845486111111116,6.8,0.6185191460521858,218,61,-512,-858,21.8,1568.7,Red
0,27,2,1,7,12,7,0,0,0,0,0.4896701388888889,7.0,0.7580481192815994,208,63,-686,-765,20.8,1685.3,Red
1,13,3,1,10,8,13,1,1,0,0,0.6232638888888888,7.4,0.7535581158929178,188,53,1611,1624,18.8,1839.2,Red
0,15,13,1,8,11,14,0,0,0,0,0.503125,7.0,0.6159776347001017,222,40,-811,-376,22.2,1700.8,Red
0,22,3,0,8,14,11,0,0,0,0,0.47326388888888893,7.0,0.5867502541511352,174,51,-5263,-3213,17.4,1666.4,Red
1,16,4,1,7,6,6,1,1,0,0,0.4911458333333334,6.8,0.616401219925449,203,60,249,-1420,20.3,1687.0,Red
0,14,4,1,8,13,8,0,0,0,0,0.5064236111111111,6.8,0.5842087427990511,210,44,-2819,-1294,21.0,1704.6,Red
0,12,1,0,8,8,5,0,0,0,0,0.5129340277777779,7.0,0.6648593697051847,222,47,-87,-435,22.2,1712.1,Red
1,39,2,1,8,1,7,1,0,1,0,0.5432291666666667,7.4,0.7782954930532023,233,55,3839,3318,23.3,1747.0,Red
0,15,2,0,5,10,3,0,0,0,0,0.39513888888888893,6.8,0.5997119620467638,214,44,-2824,-1346,21.4,1576.4,Red
1,15,1,1,7,5,9,0,0,0,0,0.53125,7.2,0.7085733649610303,227,47,2159,1280,22.7,1733.2,Red
0,16,14,1,6,6,6,0,0,0,0,0.49045138888888884,7.2,0.6608776685869197,219,72,-326,-1163,21.9,1686.2,Red
1,13,4,1,12,6,12,1,1,0,0,0.7876736111111111,7.4,0.7549135886140291,237,52,4775,4080,23.7,2028.6,Red
